code,label
"#include<iostream>#include<cmath>using namespace std;int totalDivisors(int num) {    int count = 0;    for(int i = 1; i <= sqrt(num); i++) {        if(num % i == 0) {            // If divisors are equal, count only one            if(num / i == i) {                count += 1;            } else {                // Otherwise count both            count += 2;            }        }    }    return count;}int main() {    int n;    cin >> n;    while(n--) {        int num;        cin >> num;        cout << totalDivisors(num) << endl;    }    return 0;}",1
"#include <iostream>
#include <cmath>

int countDivisors(int number, int divisor) {
    if (number == 1)
        return 1;
    if (number < divisor)
        return 0;

    int count = 0;
    for (int i = divisor; i <= number; i++) {
        if (number % i == 0)
            count += countDivisors(number / i, i);
    }
    return count;
}

int main() {
    int n;
    std::cin >> n;
    int numbers[n];

    for (int i = 0; i < n; i++) {
        std::cin >> numbers[i];
    }

    for (int i = 0; i < n; i++) {
        std::cout << countDivisors(numbers[i], 2) << std::endl;
    }

    return 0;
}",1
"#include <iostream>
#include <cmath>

// Function to check if a number is prime
bool isPrime(int num) {
    if (num <= 1) return false;
    if (num == 2) return true;
    for (int i = 2; i <= sqrt(num); i++) {
        if (num % i == 0) return false;
    }
    return true;
}

// Function to count the number of factors of a number
int countFactors(int num) {
    int count = 0;
    for (int i = 2; i <= sqrt(num); i++) {
        if (num % i == 0) {
            if (isPrime(i)) count++;
            if (isPrime(num / i) && i != (num / i)) count++;
        }
    }
    return count;
}

int main() {
    int n;
    std::cin >> n;
    while(n--) {
        int num;
        std::cin >> num;
        std::cout << countFactors(num) << std::endl;
    }
    return 0;
}",1
"#include <iostream>
#include <vector>
#include <cmath>

using namespace std;

void decompose(int number, int divisor, vector<int>& factors) {
    if (number % divisor == 0) {
        factors.push_back(divisor);
        decompose(number / divisor, divisor, factors);
    } else {
        if (divisor * divisor > number) {
            if (number != 1)
                factors.push_back(number);
            return;
        }
        decompose(number, divisor + 1, factors);
    }
}

int calculateSumOfFactors(int number) {
    vector<int> factors;
    decompose(number, 2, factors);
    int sum = 0;
    for (int factor : factors) {
        sum += factor * (pow(2, factors.size() / factor) - 1);
    }
    return sum;
}

int main() {
    int count, num, n;
    cin >> num;
    for (count = 0; count < num; ++count) {
        cin >> n;
        cout << calculateSumOfFactors(n) << endl;
    }
    return 0;
}",1
"#include <iostream>
using namespace std;

// Function to calculate the total number of divisors greater than 1
int countDivisors(int num) {
    int divisorCount = 0;
    for (int i = 2; i <= num / 2; ++i) {
        if (num % i == 0) {
            divisorCount++;
            // If factors are not the same, increment again
            if (i != num / i) {
                divisorCount++;
            }
        }
    }
    return divisorCount;
}

int main() {
    int testCases, number;

    cin >> testCases;
    while (testCases--) {
        cin >> number;
        cout << countDivisors(number) + 1 << endl; // Adding 1 for the number itself if it's a perfect square
    }

    return 0;
}",1
"#include <iostream>
#include <cmath>

void countDivisors(int, int, long long&);
bool checkPrime(int);

int main() {
    int n;
    std::cin >> n;
    while (n--) {
        int num;
        std::cin >> num;
        long long count = 0;
        for (int i = 2; i <= sqrt(num); ++i) {
            if (num % i == 0) {
                countDivisors(num / i, i, count);
                if (checkPrime(i)) {
                    count++;
                }
            }
        }
        std::cout << count << std::endl;
    }
    return 0;
}

void countDivisors(int num, int factor, long long& count) {
    while (num % factor == 0) {
        num /= factor;
        count++;
        if (checkPrime(factor)) {
            count--;
        }
    }
}

bool checkPrime(int number) {
    for (int i = 2; i <= sqrt(number); ++i) {
        if (number % i == 0) {
            return false;
        }
    }
    return number > 1;
}",1
"#include <iostream>
#include <cmath>

int calculateFactors(int number) {
    int factorCount = 1;
    for (int i = 2; i <= std::sqrt(number); ++i) {
        if (number % i == 0) {
            factorCount++;
            if (i != number / i) {
                factorCount++;
            }
        }
    }
    return factorCount;
}

int main() {
    int numberOfTests;
    std::cin >> numberOfTests;
    while (numberOfTests--) {
        int currentNumber;
        std::cin >> currentNumber;
        int result = calculateFactors(currentNumber);
        std::cout << result << std::endl;
    }
    return 0;
}",1
"#include <iostream>
#include <cmath>

int calculateFactors(int number) {
    int sum = 1;
    for (int divisor = 2; divisor <= sqrt(number); ++divisor) {
        if (number % divisor == 0) {
            sum += calculateFactors(number / divisor);
        }
    }
    return sum;
}

int main() {
    int count, number;
    std::cin >> count;

    for (int i = 0; i < count; ++i) {
        std::cin >> number;
        std::cout << calculateFactors(number) << std::endl;
    }

    return 0;
}",1
"#include <iostream>
using namespace std;

int calculateDivisorSum(int number, int divisor) {
    if (number == 1) return 1;
    int sum = 0;
    for (int i = divisor; i <= number; ++i) {
        if (number % i == 0) {
            sum += calculateDivisorSum(number / i, i);
        }
    }
    return sum;
}

int main() {
    int testCases, inputNumber;
    cin >> testCases;
    for (int testCase = 0; testCase < testCases; ++testCase) {
        cin >> inputNumber;
        cout << calculateDivisorSum(inputNumber, 2) << endl;
    }
    return 0;
}",1
"#include <iostream>
#include <cmath>
using namespace std;

void countDivisors(int number) {
    int divisorCount = 1;
    for (int i = 2; i <= sqrt(number); ++i) {
        if (number % i == 0) {
            divisorCount++;
            if (i != number / i) {
                divisorCount++;
            }
        }
    }
    cout << divisorCount << endl;
}

int main() {
    int numberOfElements, currentElement;
    cin >> numberOfElements;
    for (int i = 0; i < numberOfElements; ++i) {
        cin >> currentElement;
        countDivisors(currentElement);
    }
    return 0;
}",1
"#include <iostream>
#include <vector>

int calculateFactors(int number, int divisor) {
    if (number == 1) return 1;
    if (number % divisor == 0) return 1 + calculateFactors(number / divisor, divisor);
    return calculateFactors(number, divisor + 1);
}

int main() {
    int count;
    std::cin >> count;
    std::vector<int> inputs(count);
    for (int i = 0; i < count; ++i) {
        std::cin >> inputs[i];
    }

    for (int input : inputs) {
        std::cout << calculateFactors(input, 2) << std::endl;
    }

    return 0;
}",1
"#include <iostream>
#include <cmath>

void processInput(int count) {
    for (int i = 0; i < count; ++i) {
        int number;
        std::cin >> number;
        std::cout << calculateFactors(number, 2) << std::endl;
    }
}

int calculateFactors(int value, int minFactor) {
    if (value < minFactor) return 0;
    int factorSum = 1; // Include the number itself as a factor
    for (int factor = minFactor; factor <= sqrt(value); ++factor) {
        if (value % factor == 0) {
            factorSum += calculateFactors(value / factor, factor);
        }
    }
    return factorSum;
}

int main() {
    int inputCount;
    std::cin >> inputCount;
    processInput(inputCount);
    return 0;
}",1
"#include <iostream>
using namespace std;

void factorize(int num, int currentFactor) {
    if (num == 1) return;
    for (int divisor = currentFactor; divisor <= num; ++divisor) {
        if (num % divisor == 0 && divisor != num) {
            cout << divisor << "" "";
            factorize(num / divisor, divisor);
            break;
        }
    }
}

int main() {
    int n, number;
    cin >> n;
    for (int i = 0; i < n; ++i) {
        cin >> number;
        cout << number << "": "";
        if (number > 1) factorize(number, 2);
        else cout << 1;
        cout << endl;
    }
    return 0;
}",1
"#include <iostream>
#include <cmath>

void calculateFactors(int number) {
    int count = 0;
    for (int i = 2; i <= std::sqrt(number); ++i) {
        if (number % i == 0) {
            count++;
            if (i != number / i) {
                count++;
            }
        }
    }
    if (number > 1) {
        count += 1;
    }
    std::cout << count << std::endl;
}

int main() {
    int testCases, value;
    std::cin >> testCases;
    for (int caseNum = 0; caseNum < testCases; ++caseNum) {
        std::cin >> value;
        calculateFactors(value);
    }
    return 0;
}",1
"#include <iostream>
using namespace std;

void countFactors(int number, int divisor, int& count) {
    if (number == 1) {
        return;
    }
    if (number % divisor == 0) {
        count++;
        while (number % divisor == 0) {
            number /= divisor;
        }
    }
    for (int nextDivisor = divisor + 1; nextDivisor * nextDivisor <= number; ++nextDivisor) {
        countFactors(number, nextDivisor, count);
        break;
    }
}

int main() {
    int tests;
    cin >> tests;
    while (tests--) {
        int value;
        cin >> value;
        int result = 0;
        countFactors(value, 2, result);
        cout << result << endl;
    }
    return 0;
}",1
"#include <iostream>
#include <cmath>
using namespace std;

int countDivisors(int number, int start) {
    if (number < start)
        return 0;
    int divisorCount = 1; // Count the number itself
    for (int i = start; i <= sqrt(number); ++i) {
        if (number % i == 0) {
            divisorCount++;
            if (i != number / i) // Avoid double counting the square root
                divisorCount++;
        }
    }
    return divisorCount;
}

int main() {
    int inputCount;
    cin >> inputCount;
    for (int i = 0; i < inputCount; ++i) {
        int currentNumber;
        cin >> currentNumber;
        cout << countDivisors(currentNumber, 2) << endl;
    }
    return 0;
}",1
"#include <iostream>
#include <cmath>

void factorize(int number, int minFactor, std::vector<int>& factors) {
    for (int i = minFactor; i <= sqrt(number); ++i) {
        if (number % i == 0) {
            factors.push_back(i);
            if (i != number / i) {
                factors.push_back(number / i);
            }
        }
    }
}

int countFactors(int number, int minFactor) {
    std::vector<int> factors;
    factorize(number, minFactor, factors);
    return factors.size();
}

int main() {
    int n;
    std::cin >> n;
    for (int i = 0; i < n; ++i) {
        int number;
        std::cin >> number;
        std::cout << countFactors(number, 2) + 1 << std::endl;
    }
    return 0;
}",1
